codigo;titulo;estado_projeto;data_solicitacao;data_ultima_atualizacao;huf;instituicao_proponente;classificacao_institucional;pesquisa_academica;envolve_seres_humanos;palavras_chave;populacao_alvo;tamanho_amostra;produtos_esperados;formacao_academica;tipo_dados;curso_area_conhecimento;abordagem_pesquisa;delineamento_estudo;tipo_estudo;cid;eh_estudo_multicentrico;eh_coordenador;instituicao_coordenadora_estudo;eh_projeto_coparticipacao;outras_instituicoes_participantes;tipo_fomento;instituicao_fomento;valor_bolsas;valor_custeio;valor_capital;valor_total_projeto;data_inicio_previsao;data_fim_previsao;previsao_coleta_dados_huf;data_inicio_coleta_previsao;data_fim_coleta_previsao;local_coleta_dados;possui_aprovacao_comite_etica
14130.0;características nutritivas, funcionais e aceitação de cupcake por pacientes ambulatoriais e/ou com depressão e transtornos alimentares do hu/ufpi;Em ajuste para autorização do setor responsável;;2024-08-19 16:16:00;HU-UFPI;UNIVERSIDADE FEDERAL DO PIAUÍ;Pesquisa Acadêmica;Iniciação Científica;True;Depressão, Transtornos Alimentares, Consumo Alimentar, Cupcake;Pacientes do ambulatório do Hospital Universitário da UFPI;100.0;Artigo, Capítulo de livro, Patente, Relatório final do projeto, Resumo publicado em Anais, TCC graduação;Aperfeiçoamento;Primário;Interdisciplinar;Quantitativa;Transversal;Desenvolvimento/Avaliação;Fatores que influenciam o estado de saúde e o contato com os serviços de saúde.;False;;-;False;;Próprio pesquisador;;;84.59;;84.59;2024-02-09;2025-08-30;True;2025-05-05;2025-07-28;Ambulatorio do Hospital Universitario da Universidade Federal do Piaui;
14199.0;avaliação dos índices de complicações em pacientes submetidas a cirurgia de sling por via transobturatória no hospital universitário no período de 2014 a 2024;Projeto aprovado;;2025-05-21 10:39:00;HU-UFPI;Hospital Universitario -UFPI;Pesquisa Acadêmica;TCC de Graduação;True;pós-operatório, sling transobturatório, Incontinencia urinária;Pacientes operadas no HU de Incontinência Urinária;148.0;Artigo, Relatório final do projeto, TCC graduação;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Doenças do aparelho geniturinário.;False;;-;False;;Próprio pesquisador;;0.0;0.0;;;2024-01-06;2025-06-30;True;2024-01-12;2025-02-28;A pesquisa sera realizada utilizando-se informacoes extraidas dos prontuarios eletronicos de pacientes que realizaram cirurgia de Sling por via Transobturatoria, no periodo de 2014 a 2024, no Hospital Universitario da Universidade Federal do Piaui (HU UFPI).;True
14218.0;prevalência de infecção de corrente sanguínea em pacientes em uso de nutrição parenteral;Aguardando aprovação do CEP;;2024-08-23 12:48:00;HU-UFPI;Hospital Universitário da Universidade Federal do Piauí;Pesquisa Acadêmica;Residência;True;Micro-organismo, Hemocultura, Infecção, Nutrição parenteral;Pacientes em terapia nutricional parenteral;60.0;Artigo, TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Fatores que influenciam o estado de saúde e o contato com os serviços de saúde.;False;;-;False;;Próprio pesquisador;;;;;;2023-01-11;2025-02-28;True;2024-01-09;2024-10-31;Unidade de Farmacia Clinica e Dispensa??o Farmaceutica;
14229.0;construção e validação de tecnologias educativas sobre orientações nutricionais para tratamento quimioterápico ambulatorial;Projeto aprovado;;2025-01-28 16:02:00;HU-UFPI;HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;Desenvolvimento tecnológico;-;True;TECNOLOGIA EM SAÚDE, EDUCAÇÃO NUTRICIONAL, TRATAMENTO QUIMIOTERÁPICO;Paciente em tratamento quimioterápico ambulatorial;200.0;Artigo, Dissertação, Protocolo assistencial, Registro de Propriedade Intelectual, Relatório final do projeto, Resumo publicado em Anais, TCC graduação, TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;-;False;;-;False;;Próprio pesquisador;;0.0;116.6;0.0;116.6;2024-01-09;2025-08-30;True;2024-01-10;2025-02-28;AMBULATORIO DE NUTRICAO DA UNACON;True
14232.0;critérios glim na avaliação do estado nutricional do paciente crítico e sua associação com desfechos clínicos;Aguardando aprovação do CEP;;2024-08-23 12:49:00;HU-UFPI;HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;Pesquisa Acadêmica;Iniciação Científica;True;Estado Nutricional, Unidades de Terapia Intensiva, Avaliação Nutricional;PACIENTES INTERNADOS NA UTI DO HU-UFPI;546.0;Artigo, Protocolo assistencial, Registro de Propriedade Intelectual, Relatório final do projeto, Resumo publicado em Anais, TCC graduação, TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;-;False;;-;False;;-;;;116.6;;116.6;2024-02-09;2025-08-30;True;2024-01-10;2025-02-28;UTI DO HU-UFPI;
14236.0;perfil clínico-epidemiológico de pacientes com fibromialgia e osteoporose atendidos em hospital terciário.;Aguardando aprovação do CEP;;2024-08-19 15:02:00;HU-UFPI;Universidade Federal do Piauí;Pesquisa Acadêmica;Iniciação Científica;True;Fibromialgia, Osteoporose, Densidade mineral óssea;pacientes com fibromialgia e osteoporose atendidos no Hospital Universitário da Universidade Federal do Piauí (HU-UFPI) entre 2013 e 2024;263.0;Artigo;Mestrado Profissional;Secundário;Ciências da Saúde;Quantitativa;O estudo de natureza transversal observacional;Observacional/Epidemiológico;-;False;;-;False;;Próprio pesquisador;;0.0;0.0;;;2024-01-08;2025-01-08;True;2024-01-11;2025-05-31;Sistema de registro de dados e prontu?rio do Hospital Universit?rio da UFPI.;
14257.0;perfil de sensibilidade a antifúngicos e atividade de extratos botânicos em leveduras do gênero candida, isoladas de pacientes do hospital universitário da universidade federal do piauí - hu/ufpi;Em ajuste para autorização do setor responsável;;2024-08-19 16:00:00;HU-UFPI;UNIVERSIDADE FEDERAL DO PIAUÍ;Pesquisa Acadêmica;Iniciação Científica;True;Candidíase, Antifúngicos, Plantas Medicinais;Leveduras do gênero Candida isoladas de pacientes internados no HU/UFPI;0.0;Artigo, Protocolo assistencial, Relatório final do projeto;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Transversal;Pesquisa experimental;Algumas doenças infecciosas e parasitárias.;False;;-;False;;Próprio pesquisador;;700.0;;0.0;;2024-02-09;2025-01-08;True;2024-10-09;2025-07-03;Consulta dos dados contidos no sistema do HU/UFPI, que cont?m os resultados dos exames microbiol?gicos do isolamento de leveduras e arquivos de controle das an?lises das amostras, no per?odo de setembro de 2024 a mar?o de 2025;
14300.0;qualidade interna e satisfação no trabalho em um hospital universitário de teresina - piauí;Aguardando aprovação do CEP;;2024-09-09 08:31:00;HU-UFPI;Universidade Federal do Piauí;Pesquisa Acadêmica;Mestrado;True;Qualidade interna, gestão em saúde, Satisfação no trabalho;A população ou número total de empregados contratados pelo HUUFPI é de aproximadamente 1.515 trabalhadores em saúde, em junho de 2024, que prestam assistência direta ou indireta ao público externo;338.0;Artigo, Dissertação;-;Primário;-;Quantitativa;Transversal;Ciências Sociais e Humanas e Aplicadas em Saúde;-;False;;-;False;;Próprio pesquisador;;0.0;;0.0;;2024-07-16;2024-12-16;True;2024-02-09;2024-09-10;O hospital Universit?rio da UFPI Setor administrativo.;
14062.0;avaliação dos índices de complicações em pacientes submetidas a cirurgia de sling por via transobturatória no hospital universitário no período de 2014 a 2024;Projeto inativo;;2024-07-15 12:06:00;HU-UFPI;UNIVERSIDADE FEDERAL DO PIAUÍ;Pesquisa Acadêmica;TCC de Graduação;True;COMPLICAÇÕES, CIRURGIA, TRANSOBTURAT´ÓRIO, INCONTINÊNCIA URINÁRIA DE ESFORÇO, SLING;MULHERES COM INCONTINÊNCIA URINÁRIA DE ESFORÇO QUE REALIZARAM A CIRURGIA DE SLING VIA TRANSOBTURATÓRIA;200.0;TCC graduação;Mestrado Profissional;Secundário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Doenças do aparelho geniturinário.;False;;-;False;;Próprio pesquisador;;0.0;;170.0;;2024-10-06;2025-10-06;True;2024-01-12;2025-02-28;Prontuarios eletronicos de pacientes que realizaram cirurgia de Sling por via Transobturatoria, no periodo de 2014 a 2024, no Hospital Universitario da Universidade Federal do Piaui (HU UFPI), em acompanhamento no Setor de Saude da Mulher, ambulatorio de Ginecologia.;
13551.0;perfil de idosos internados por fratura de quadril no hospital universitário do piauí;Projeto aprovado;;2024-02-10 08:09:00;HU-UFPI;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES - EBSERH;Pesquisa Acadêmica;Residência;True;Fraturas do quadril, Idoso, Epidemiologia;Idosos admitidos no Hospital Universitário da Universidade Federal do Piauí (HU-UFPI) devido fratura de quadril no período entre janeiro de 2024 a junho de 2024.;42.0;Artigo;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;-;False;;-;False;;Próprio pesquisador;;0.0;545.0;0.0;545.0;2024-01-01;2025-02-28;True;2024-01-11;2024-12-31;Biblioteca do HU-UFPI;True
13555.0;predição de desfechos adversos graves em doenças inflamatórias intestinais utilizando inteligência artificial com registros do hospital universitário - ufpi;Projeto aprovado;;2025-03-09 11:46:00;HU-UFPI;UFPI;Desenvolvimento tecnológico;-;True;Doenças Inflamatórias Intestinais, Inteligência Artificial, Aprendizado de Máquina;Pacientes com Doença Inflamatória Intestinal atendidos no HU-UFPI de janeiro de 2013 a março de 2024;385.0;Artigo, Relatório final do projeto, Resumo publicado em Anais;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Doenças do aparelho digestivo.;False;;-;False;;Próprio pesquisador;;0.0;188.0;0.0;188.0;2024-06-17;2025-07-31;True;2024-01-10;2025-03-31;Sistema AGHU do Hospital Universitario da Universidade Federal do Piaui / Unidade do Sistema Digestivo do HU-UFPI.;True
13556.0;estudo epidemiológico do registro das doenças inflamatórias intestinais dos pacientes do hospital universitário - ufpi no período de 2020 a 2024;Projeto aprovado;;2025-03-09 11:42:00;HU-UFPI;UFPI;Pesquisa Acadêmica;Iniciação Científica;True;Epidemiologia, Retocolite Ulcerativa, Doença de Crohn, Doenças Inflamatórias Intestinais;Pacientes com diagnóstico de Doença de Crohn e Retocolite Ulcerativa no período de 2020 a 2024 no Hospital Universitário da UFPI;285.0;Artigo, Relatório final do projeto, Resumo publicado em Anais;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Doenças do aparelho digestivo.;False;;-;False;;Próprio pesquisador;;;240.0;;240.0;2024-06-17;2025-07-31;True;2024-01-10;2025-03-31;Sistema AGHU da rede EBSERH no Ambulat?rio de Doencas Gastrointestinais do HU-UFPI - Unidade do Sistema Digestivo;True
13561.0;pesquisa sobre a correlação entre obesidade e saúde mental;Aguardando aprovação do CEP;;2024-12-07 10:24:00;HU-UFPI;Universidade Federal do Piauí - UFPI;Pesquisa Acadêmica;Iniciação Científica;True;Comorbidade, Saúde Mental, Obesidade;Pacientes em consulta ambulatorial no HU-UFPI, na faixa etária de 18 à 59 anos, com IMC maior ou igual a 30 Kg/m² que por livre e espontânea vontade aceitem participar da pesquisa.;244.0;Artigo, Relatório final do projeto;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Transversal;Observacional/Epidemiológico;Doenças endócrinas, nutricionais e metabólicas.;False;;-;False;;Próprio pesquisador;;0.0;130.0;130.0;260.0;2024-12-07;2025-12-31;True;2024-01-10;2025-01-31;O estudo sera realizado nos ambulatorios de endocrinologia do Hospital Universitario da Universidade Federal do Piaui (HU-UFPI).;
13566.0;olhar para a paliação: aplicação de questionário “qasci adaptado” em cuidadores de pacientes em ambulatório de cuidados paliativos de um hospital universitário.;Projeto aprovado;;2024-10-12 12:16:00;HU-UFPI;UNIVERSIDADE FEDERAL DO PIAUI;Pesquisa Acadêmica;Iniciação Científica;True;ESTRESSE PSICOLÓGICO, QUALIDADE DE VIDA, CUIDADORES, CUIDADOS PALIATIVOS;Cuidadores de pacientes que possuem acompanhamento no ambulatório de Cuidados Paliativos no HU-UFPI.;50.0;Artigo, Capítulo de livro, Relatório final do projeto;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Transversal;Observacional/Epidemiológico;Neoplasmas (tumores).;False;;-;False;;Próprio pesquisador;;0.0;;0.0;;2024-06-24;2026-06-30;True;2024-01-10;2025-01-31;Ambulatorio de Cuidados Paliativos HU - UFPI.;True
13578.0;padronização da ordem de infusão de medicamentos antineoplásicos utilizados no ambulatório de oncologia de um hospital universitário de teresina - pi;Aguardando aprovação do CEP;;2024-08-14 10:11:00;HU-UFPI;HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;Pesquisa Acadêmica;Residência;True;Quimioterapia, Câncer, Protocolos Antineoplásicos;Prescrições de pacientes oncológicos submetidos a quimioterapia que já finalizaram tratamento.;100.0;Artigo, Capítulo de livro, Protocolo assistencial, TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Retrospectivo;Ciências Sociais e Humanas e Aplicadas em Saúde;-;False;;-;False;;Próprio pesquisador;;0.0;43.06;100.0;143.06;2023-03-04;2025-02-28;True;2024-01-10;2024-12-30;Unidade de Alta Complexidade em Oncologia (UNACON);
13611.0;raro exemplo de carcinoma adenoide cístico: um relato de caso;Em cadastramento;;2024-06-19 11:33:00;HU-UFPI;Universidade Federal do Piauí (UFPI);RELATO DE CASO;-;True;CARCINOMA, PULMÃO, NEOPLASIA;1;1.0;Artigo;-;-;-;-;-;-;-;;;-;;;-;;;;;;;;;;;-;
13612.0;raro exemplo de carcinoma adenoide cístico: um relato de caso;Aguardando aprovação do CEP;;2024-12-07 10:23:00;HU-UFPI;Universidade Federal do Piauí (UFPI);RELATO DE CASO;-;True;CARCINOMA, PULMÃO, NEOPLASIA;1;1.0;Artigo;Mestrado Profissional;Primário;Ciências da Saúde;Qualitativa;Estudo de caso;RELATO DE CASO;-;False;;-;False;;Próprio pesquisador;;0.0;100.0;100.0;200.0;2024-05-08;2024-10-30;True;2024-05-08;2024-09-09;O estudo ser? realizado no Hospital Universit?rio da Universidade Federal do Piau? (HU - UFPI), localizado no munic?pio de Teresina (PI), o qual presta assist?ncia exclusiva a pacientes do Sistema ?nico de Sa?de (SUS). Ocorrer? no setor de patologia, envolvendo paciente com diagn?stico de carcinoma;
13617.0;perfil das evoluções de enfermagem no hu-ufpi: proposta de padronização e melhoria da documentação clínica;Aguardando aprovação do CEP;;2024-10-07 08:49:00;HU-UFPI;Hospital Universitário da Universidade Federal do Piauí;Pesquisa Acadêmica;Iniciação Científica;True;Processo de Enfermagem, Tecnologias e Aplicativos de Software, Evolução Clínica;Pacientes do sexo feminino e masculino, com idade igual ou superior a 18 anos, internados nas Unidades de Terapia Intensiva do Hospital Universitário da Universidade Federal do Piauí.;334.0;Artigo, Protocolo assistencial, Registro de Propriedade Intelectual, Resumo publicado em Anais;Mestrado Profissional;Primário;Ciências da Saúde;Qualitativa;Transversal;Observacional/Epidemiológico;Fatores que influenciam o estado de saúde e o contato com os serviços de saúde.;False;;-;False;;Próprio pesquisador;;0.0;;0.0;;2024-01-08;2025-07-31;True;2024-01-11;2025-02-28;Banco de dados Aplicativo de Gest?o para Hospitais Universit?rios (AGHU) do Hospital Universit?rio da Universidade Federal do Piau? (HU-UFPI) e demais documentos fontes dos participantes do estudo dispon?veis nos sistemas da intranet da institui??o, como o SISAH.;
13711.0;perfil epidemiológico de pacientes submetidos à cirurgia cardíaca em um hospital universitário;Aguardando aprovação do CEP;;2024-07-24 08:22:00;HU-UFPI;EBSERH - HU-UFPI;Pesquisa Acadêmica;Residência;True;DOENÇA CARDIOVASCULAR, PERFIL EPIDEMIOLÓGICO, CIRURGIA CARDIACA;PACIENTE SUBMETIDO A CIRURGIA CARDÍACA NO ANO DE 2023;100.0;TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Doenças do aparelho circulatório.;False;;-;False;;Próprio pesquisador;;0.0;526.0;0.0;526.0;2023-02-03;2024-12-30;True;2024-02-09;2024-10-31;Unidade de Regulacao (ARQUIVO DE PRONTUARIOS E ATRAVES DO SISTEMA AGHU);
13918.0;avaliação do risco e prognostico nutricional de pacientes em terapia intensiva;Aguardando aprovação do CEP;;2024-08-19 15:02:00;HU-UFPI;HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;Pesquisa Acadêmica;Residência;True;Unidade de Terapia Intensiva, Avaliação Nutricional, Bioimpedância Elétrica;Pacientes internados na UTI do HU-UFPI;546.0;Artigo, Capítulo de livro, Dissertação, Protocolo assistencial;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;-;False;;-;False;;Próprio pesquisador;;0.0;116.6;0.0;116.6;2024-01-10;2026-12-31;True;2024-01-10;2025-03-31;UNIDADE DE TERAPIA INTENSIVA;
13761.0;fatores associados a infecção relacionada à assistência à saúde em pacientes críticos;Projeto aprovado;;2024-09-27 11:09:00;HU-UFPI;Hospital Universitário da Universitário da Universidade Federal do Piauí;Pesquisa Acadêmica;Mestrado;True;Fatores de Risco, Infecção Hospitalar, Unidade de Terapia Intensiva;Pacientes adultos hospitalizados em Unidade de Terapia Intensiva;213.0;Artigo, Dissertação;Mestrado Profissional;Secundário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Fatores que influenciam o estado de saúde e o contato com os serviços de saúde.;False;;-;False;;Próprio pesquisador;;0.0;;;;2024-01-01;2025-06-30;True;2024-01-10;2025-01-31;Servi?o de Arquivo M?dico e Estat?stico (SAME) E Comiss?o de Controle de Infec??o Hospitalar (CCIH) do HU/UFPI.;True
13846.0;estudo do perfil epidemiológico dos pacientes com diagnóstico de doença diverticular atendidos no hospital universitário da universidade federal do piauí;Projeto aprovado;;2025-08-22 23:53:00;HU-UFPI;Hospital Universitário da Universidade Federal do Piauí;Pesquisa Acadêmica;Iniciação Científica;True;fatores de risco, epidemiologia, diverticulite, Diverticulose;Pacientes diagnosticados com doença diverticular no Hospital Universitário da Universidade Federal do Piauí;185.0;Artigo, Relatório final do projeto, Resumo publicado em Anais, TCC graduação;Mestrado Profissional;Secundário;Ciências da Saúde;Qualitativa;Transversal;Observacional/Epidemiológico;Doenças do aparelho digestivo.;False;;-;False;;Próprio pesquisador;;;198.0;;198.0;2024-01-10;2025-10-31;True;2024-01-10;2025-04-30;Setor de Regulacao;True
13849.0;tuberculose ativa em pacientes com doenças inflamatórias intestinais no hospital universitário da universidade federal do piauí;Projeto aprovado;;2024-10-12 14:31:00;HU-UFPI;HU-UFPI;Pesquisa Acadêmica;Residência;True;Imunobiológicos, Doenças Inflamatórias Intestinais, Tuberculose;Pacientes atendidos no ambulatório de Doenças Inflamatórias Intestinais com Tuberculose ativa;15.0;Artigo, Relatório final do projeto, Resumo publicado em Anais, TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Doenças do aparelho digestivo.;False;;-;False;;Próprio pesquisador;;;885.0;;885.0;2024-02-07;2026-02-28;True;2024-01-11;2025-04-30;Unidade do Sistema Digestivo do HUUFPI;True
13850.0;tuberculose latente em pacientes com doenças inflamatórias intestinais no hospital universitário da universidade federal do piauí;Projeto aprovado;;2025-04-14 12:11:00;HU-UFPI;HU-UFPI;Pesquisa Acadêmica;Residência;True;Epidemiologia, Tuberculose latente, Doenças inflamatórias intestinais;Pacientes com Doença Inflamatória Intestinal com Tuberculose Latente atendidos no ambulatório de Doenças Digestivas do HU-UFPI;50.0;Artigo, Relatório final do projeto, Resumo publicado em Anais, TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Doenças do aparelho digestivo.;False;;-;False;;Próprio pesquisador;;0.0;885.0;0.0;885.0;2024-02-07;2026-02-28;True;2024-01-10;2025-02-28;Unidade de sistema digestiva - HU-UFPI;True
13878.0;o efeito moderador da governança na relação entre ambidestria e o controle social: um estudo em uma empresa pública.;Projeto inativo;;2024-11-07 08:38:00;HU-UFPI;Universidade Federal do Piauí;Pesquisa Acadêmica;Mestrado;False;gestão pública, Ambidestria, Governança, Controle social, Transparência;empregados das Gerências: administrativa, de atenção à saúde e de Ensino e Pesquisa;40.0;Dissertação;Graduação;Primário;Ciências Sociais Aplicadas;Quantitativa;Estudo de caso;Desenvolvimento/Avaliação;-;True;False;UNIVERSIDADE FEDERAL DO PIAUI;False;;Próprio pesquisador;;0.0;;0.0;;2024-01-02;2024-11-30;True;2024-07-22;2024-09-08;Gerencia Administrativa, Gerencia de Ensino e Pesquisa e Gerencia de Aten?ao ? Sa?de.;False
13897.0;efeitos da neuromodulação não invasiva na deglutição, cognição e mastigação;Aguardando aprovação do CEP;;2024-07-17 08:22:00;HU-UFPI;[HU-UFPI] Hospital Universitário da Universidade Federal do Piauí;PESQUISA LIVRE;Doutorado;True;"Terapêutica, Fonoaudiologia, Terapia por Estimulação Elétrica;";PROFISSIONAIS E PACIENTES DO HU-UFPI;100.0;Artigo, Capítulo de livro;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Longitudinal;Desenvolvimento/Avaliação;Doenças do sistema nervoso.;False;;-;False;;Próprio pesquisador;;0.0;;0.0;;2024-04-07;2026-12-31;True;2025-01-01;2026-10-31;Setor de Internacao Hospitalar;
13898.0;shiii;Em cadastramento;;2025-03-13 16:26:00;HU-UFPI;[HU-UFPI] Hospital Universitário da Universidade Federal do Piauí;Desenvolvimento tecnológico;-;True;dd, dd, dd;Empregados da UTI;60.0;Artigo, Patente, Registro de Propriedade Intelectual, Registro de Software;Mestrado Profissional;Secundário;Ciências da Saúde;Quantitativa;Caso-controle;Desenvolvimento/Avaliação;-;False;;-;False;;-;;;;;;;;;;;-;
13899.0;análise da adequação da presçrição de dieta vo;Em cadastramento;;2024-11-07 14:59:00;HU-UFPI;[HU-UFPI] Hospital Universitário da Universidade Federal do Piauí;Pesquisa Livre;Iniciação Científica;True;Reologia, Consistência Alimentar, Transtornos de Deglutição, Prescrições;Pessoas idosas internadas no HU com dieta oral liberada;50.0;Artigo, Protocolo assistencial;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Desenvolvimento/Avaliação;Doenças do sistema nervoso.;False;;-;False;;-;;;;;;;;;;;-;
13907.0;câncer de mama com metástase ovariana tardia: um relato de caso;Em ajuste pelo pesquisador;;2024-09-30 10:25:00;HU-UFPI;EBSERH-UFPI;Pesquisa Acadêmica;Residência;True;Neoplasias da Mama, Metástase Neoplásica, Neoplasias Ovarianas;Pacientes com neoplasia de mama metastática;1.0;Artigo;Mestrado Profissional;Primário;Ciências da Saúde;Qualitativa;Estudo de caso;Observacional/Epidemiológico;Neoplasmas (tumores).;False;;-;False;;Próprio pesquisador;;0.0;845.0;0.0;845.0;2024-01-05;2025-03-31;False;;;-;
13909.0;adenocarcinoma de colo uterino entre gestações: um relato de caso;Em ajuste pelo pesquisador;;2024-09-30 10:22:00;HU-UFPI;EBSERH-UFPI;Pesquisa Acadêmica;Residência;True;Neoplasias do Colo, Colo do Utero, Adenocarcinoma;Pacientes com neoplasia de colo uterino;1.0;Artigo;Mestrado Profissional;Primário;Ciências da Saúde;Qualitativa;Estudo de caso;Observacional/Epidemiológico;Neoplasmas (tumores).;False;;-;False;;Próprio pesquisador;;0.0;845.0;0.0;845.0;2024-06-02;2024-10-30;False;;;-;
13911.0;carcinoma vaginal neuroendócrino de pequena células pouco diferenciado em paciente jovem: um relato de caso;Em ajuste pelo pesquisador;;2024-09-30 10:24:00;HU-UFPI;EBSERH-UFPI;Pesquisa Acadêmica;Residência;True;Relatos de Casos, Neoplasias dos Genitais Femininos, Carcinoma Neuroendócrino;Pacientes com câncer de vagina neuroendócrino;1.0;Artigo;Mestrado Profissional;Primário;Ciências da Saúde;Qualitativa;Estudo de caso;Observacional/Epidemiológico;Neoplasmas (tumores).;False;;-;False;;Próprio pesquisador;;0.0;845.0;0.0;845.0;2024-02-09;2025-01-31;False;;;-;
13740.0;acompanhamento em tempo real da função renal de pacientes em uso de vancomicina: análise e desenvolvimento de ferramenta de acompanhamento clínico;Projeto aprovado;;2024-10-22 07:36:00;HU-UFPI;HU-UFPI;Desenvolvimento tecnológico;-;True;Acompanhamento Clínico, Inteligência de Dados, Lesão Renal Aguda, Monitoramento de Vancomicina, Vancocinemia;Pacientes internados no HU-UFPI;150.0;Artigo, Registro de Software;Mestrado Profissional;Secundário;Ciências da Saúde;Quanti-qualitativa;Coorte;Observacional/Epidemiológico;Lesões, envenenamentos e algumas outras conseqüências de causas externas.;False;;-;False;;Próprio pesquisador;;0.0;70.0;;;2024-01-07;2025-09-30;True;2024-01-11;2025-04-30;Unidade de Farm?cia Cl?nica e Dispensa??o Farmac?utica- Coleta de dados a partir do sistema eletr?nico AGHU de pacientes internados nos postos.;True
19898.0;lesão por pressão na unidade intensiva: diagnóstico situacional da introdução da escala de risco evaruci;Projeto aprovado;;2025-07-22 11:56:00;HU-UFPI;UNIVERSIDADE FEDERAL DO PIAUÍ;projpesq;-;True;Estudos de Avaliação como Assunto, Úlcera por Pressão, Medição de Risco;Profissionais de Enfermagem do Núcleo de Segurança do Paciente e Unidade de Terapia Intensiva;25.0;Artigo, Relatório final do projeto, TCC graduação;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Transversal;Observacional/Epidemiológico;Doenças da pele e do tecido subcutâneo.;False;;-;False;;Próprio pesquisador;;0.0;;0.0;;2025-11-06;2026-09-30;True;2025-01-09;2025-11-30;N?cleo de Seguran?a do Paciente e Unidade de Terapia Intensiva adulto;True
19951.0;acompanhamento em tempo real da função renal de pacientes em uso de vancomicina: análise e desenvolvimento de ferramenta para ajuste de dose;Em cadastramento;;2025-06-13 09:06:00;HU-UFPI;Hospital Universitário da Universidade Federal do Piauí;projdesenvcienttec;-;True;Automatização, Injúria Renal Aguda, Vancomicina;Pacientes internados no Hspital Universitário da Universidade Federal do Piauí, em uso de Vancomicina;200.0;Artigo, Protocolo assistencial;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Coorte;Observacional/Epidemiológico;Algumas doenças infecciosas e parasitárias.;False;;-;False;;Próprio pesquisador;;0.0;70.0;;;2025-01-07;2026-09-30;True;2025-01-11;2026-04-30;Unidade de Farm?cia Cl?nica e Dispensa??o Farmac?utica - Coleta de dados de pacientes internados nos postos, a partir do sistema eletr?nico AGHU;
20083.0;perfil terapêutico dos pacientes com esclerose múltipla atendidos no ambulatório de um hospital universitário;Aguardando aprovação do CEP;;2025-07-22 11:52:00;HU-UFPI;HU UFPI;Pesquisa Acadêmica;Residência;True;epidemiologia, tratamento, esclerose multipla;Paciente com Esclerose Múltipla atendidos no Hospital Universitário da UFPI;130.0;Artigo;Mestrado Profissional;Secundário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Doenças do sistema nervoso.;False;;-;False;;Próprio pesquisador;;0.0;0.0;;;2025-01-01;2026-02-28;True;2025-01-10;2025-11-30;Prontu???rios eletr?nicos do HU UFPI;
